elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038,treat_2039,reason_2039,comment_2039,treat_2040,reason_2040,comment_2040,treat_2041,reason_2041,comment_2041,treat_2042,reason_2042,comment_2042,treat_2043,reason_2043,comment_2043
394,1013,Brook Street North,0,220,All,,,,ChipSeal_P,pdi =0; sdi =10.85; age =20,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.22; sdi =12.58; age =15,mesh_cracks =1; shove =0; poth =1,,,,,,,,,
395,9339,Weston Way,2385,2696,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =17,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.56; sdi =13.22; age =11,mesh_cracks =1.3; shove =0; poth =1,,,,,,,,,,,,,,,,,,
396,32,Karearea Lane,0,56,All,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.61; sdi =5.77; age =33,mesh_cracks =0.65; shove =0.42; poth =0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =41.53; sdi =39.4; age =14,mesh_cracks =22.99; shove =1.27; poth =0.35,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =102.72; sdi =44.01; age =6,mesh_cracks =85.6; shove =0; poth =0,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,
398,27,Gallop Lane,0,116,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.27; sdi =4.19; age =11,mesh_cracks =0.39; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.19; age =15,mesh_cracks =1.11; shove =0; poth =1
399,15,Fendall Close,438,585,All,,,,,,,,,,,,,ChipSeal_P,pdi =6.08; sdi =3.32; age =10,mesh_cracks =3.98; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.2; sdi =11.99; age =9,mesh_cracks =1; shove =0; poth =1,,,,,,,,,,,,,,,,,,
400,38,Tyler Place,279,322,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.89; sdi =24.53; age =36,mesh_cracks =0.8; shove =0.35; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =22.22; sdi =51.22; age =9,mesh_cracks =1; shove =0; poth =0.12,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,917,Port Street East,2120,2350,All,,,,,,,ChipSeal_P,pdi =9.56; sdi =9.49; age =17,mesh_cracks =0.1; shove =1; poth =0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.29; sdi =13.05; age =16,mesh_cracks =1.09; shove =0; poth =1,,,
403,30,Curly McLeod Way,69,82,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =11.03; sdi =17.01; age =45,mesh_cracks =0.9; shove =0.53; poth =0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,974,Railway Terrace East,0,730,All,,,,,,,,,,ChipSeal_P,pdi =4.84; sdi =37.68; age =12,mesh_cracks =0.26; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
405,16,Sarah Lane,0,515,All,,,,,,,ChipSeal_P,pdi =3.88; sdi =34.88; age =17,mesh_cracks =3.01; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.49; sdi =13.41; age =14,mesh_cracks =1.24; shove =0; poth =1,,,,,,,,,
406,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.25; sdi =6.02; age =11,mesh_cracks =1.59; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,20,Burkes Creek Road,765,1789,All,,,,,,,,,,,,,ChipSeal_P,pdi =7.5; sdi =13.72; age =15,mesh_cracks =0.53; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.02; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,
408,27,Gallop Lane,0,116,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.26; sdi =5.38; age =12,mesh_cracks =0.55; shove =15.91; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.17; age =10,mesh_cracks =0; shove =100; poth =0,,,,,,,,,,,,
409,40,Bravery Road,0,278,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =12.83; sdi =77.62; age =20,mesh_cracks =1.46; shove =1.35; poth =0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,1035,Cousins Avenue East,0,61,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =59.9; sdi =25.87; age =34,mesh_cracks =34.95; shove =0.55; poth =2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,ChipSeal_P,pdi =4.4; sdi =4.4; age =13,mesh_cracks =0.49; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.53; sdi =13.73; age =9,mesh_cracks =1.27; shove =1; poth =1,,,,,,,,,,,,,,,,,,
412,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =110.24; sdi =150; age =6,mesh_cracks =90.24; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =120; sdi =51.18; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,
413,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.37; sdi =4.3; age =11,mesh_cracks =0.4; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.47; sdi =13.38; age =15,mesh_cracks =1.22; shove =0; poth =1
414,15,Fendall Close,0,438,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.41; sdi =4.38; age =14,mesh_cracks =0.53; shove =0.25; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.37; sdi =12.39; age =8,mesh_cracks =1.14; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,
415,19,Elm Close,0,82,All,,,,,,,,,,ChipSeal_P,pdi =14.18; sdi =46.01; age =8,mesh_cracks =1; shove =13.09; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.18; age =10,mesh_cracks =0; shove =100; poth =0,,,,,,,,,,,,,,,,,,
416,30,Curly McLeod Way,69,82,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =45.86; sdi =56.22; age =45,mesh_cracks =33.28; shove =0.56; poth =0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,9339,Weston Way,2696,3114,All,,,,ChipSeal_P,pdi =17.77; sdi =14.17; age =16,mesh_cracks =8.57; shove =0; poth =0.59,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.75; sdi =44.03; age =6,mesh_cracks =1.63; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.26; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,
418,37,Freemason Avenue,0,149,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.19; sdi =4.19; age =19,mesh_cracks =0.41; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.49; sdi =13.5; age =15,mesh_cracks =1.23; shove =0; poth =1
419,9339,Weston Way,886,939,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =26.18; sdi =35.56; age =15,mesh_cracks =2.57; shove =8.33; poth =0.28,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =95.8; sdi =47.23; age =7,mesh_cracks =1.63; shove =75.28; poth =0,,,,,,,,,,,,,,,,,,,,,
420,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.17; sdi =23.88; age =14,mesh_cracks =0.62; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,
421,917,Port Street East,396,874,All,,,,,,,ChipSeal_P,pdi =2.26; sdi =4.27; age =20,mesh_cracks =0.11; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.3; sdi =13.19; age =16,mesh_cracks =1.1; shove =0; poth =1,,,
422,18,Monaghan Way,0,80,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.33; sdi =5.91; age =16,mesh_cracks =1.29; shove =1.07; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,24,George Noble Road,272,286,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =34.4; sdi =1.71; age =15,mesh_cracks =33.71; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,9339,Weston Way,886,939,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =7.47; sdi =7.51; age =15,mesh_cracks =1.17; shove =1.27; poth =0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =5.43; sdi =7; age =9,mesh_cracks =2.63; shove =0; poth =0,,,,,,,,,,,,,,,
425,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.68; sdi =4.46; age =23,mesh_cracks =15.81; shove =0.33; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,
426,2,Fladgate Drive,0,565,All,,,,,,,,,,ChipSeal_P,pdi =9.88; sdi =21.41; age =23,mesh_cracks =0.37; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.2; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
427,36,Paneika Lane,391,520,All,,,,,,,,,,,,,,,,Preseal_AC,pdi =18.44; sdi =43.6; age =7,mesh_cracks =1; shove =0; poth =0,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.18; sdi =6.25; age =13,mesh_cracks =2.07; shove =0; poth =0
428,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =9.28; sdi =13.88; age =22,mesh_cracks =1.48; shove =1.23; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =20; sdi =50; age =9,mesh_cracks =0; shove =0; poth =0,,,,,,,,,
429,15,Fendall Close,438,585,All,,,,ChipSeal_P,pdi =0; sdi =28.21; age =7,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.2; sdi =11.96; age =9,mesh_cracks =1; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,38,Tyler Place,0,279,All,,,,,,,,,,ChipSeal_P,pdi =2.18; sdi =2.2; age =19,mesh_cracks =0.34; shove =0.16; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.76; sdi =14.26; age =14,mesh_cracks =1.47; shove =0; poth =1,,,,,,
431,40,Bravery Road,0,278,All,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =16.29; sdi =32.38; age =19,mesh_cracks =1.5; shove =1.25; poth =0.27,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,20,Burkes Creek Road,21,520,All,,,,,,,ChipSeal_P,pdi =19.14; sdi =1.22; age =11,mesh_cracks =17.09; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.6; sdi =1.21; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.6; sdi =1.23; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,
433,9339,Weston Way,2696,3114,All,,,,ChipSeal_P,pdi =8.24; sdi =6.21; age =16,mesh_cracks =0; shove =5.76; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =15.72; sdi =38.03; age =6,mesh_cracks =0; shove =1; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.12; sdi =44.26; age =6,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,
434,917,Port Street East,396,874,All,,,,ChipSeal_P,pdi =4.93; sdi =4.93; age =19,mesh_cracks =0; shove =0; poth =0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.3; sdi =13.18; age =16,mesh_cracks =1.1; shove =0; poth =1,,,,,,
435,9,Kowhai Glen,0,305,All,,,,,,,,,,ChipSeal_P,pdi =8.43; sdi =21.6; age =36,mesh_cracks =0.3; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
436,917,Port Street East,1340,1431,All,,,,,,,ChipSeal_P,pdi =0.91; sdi =0.92; age =20,mesh_cracks =0.1; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.3; sdi =13.17; age =16,mesh_cracks =1.1; shove =0; poth =1,,,
437,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.29; sdi =29.4; age =24,mesh_cracks =6.27; shove =0.34; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.54; sdi =13.76; age =14,mesh_cracks =1.28; shove =0; poth =1
438,19,Elm Close,0,82,All,,,,,,,,,,ChipSeal_P,pdi =5.45; sdi =46.25; age =8,mesh_cracks =1; shove =0; poth =0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.46; sdi =13.32; age =15,mesh_cracks =1.22; shove =0; poth =1,,,
439,20,Burkes Creek Road,21,520,All,,,,,,,,,,ChipSeal_P,pdi =7.87; sdi =7.84; age =12,mesh_cracks =0.3; shove =1.08; poth =0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.52; sdi =13.71; age =9,mesh_cracks =1.27; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,
440,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =23.99; sdi =38.67; age =16,mesh_cracks =1.44; shove =9.83; poth =0.26,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =105.22; sdi =47.23; age =7,mesh_cracks =1; shove =85.33; poth =0,,,,,,,,,,,,,,,
441,9339,Weston Way,2385,2696,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =17,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.56; sdi =13.22; age =11,mesh_cracks =1.3; shove =0; poth =1,,,,,,,,,,,,,,,,,,
442,15,Fendall Close,438,585,All,,,,ChipSeal_P,pdi =5.79; sdi =34.7; age =7,mesh_cracks =3.74; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.69; sdi =30.22; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =43.8; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
443,9339,Weston Way,3114,3398,All,,,,,,,,,,ChipSeal_P,pdi =2.11; sdi =2.14; age =18,mesh_cracks =0.3; shove =0.16; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.5; sdi =12.93; age =11,mesh_cracks =1.25; shove =0; poth =1,,,,,,,,,,,,,,,
444,25,Founders Lane,0,597,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =21.51; sdi =50; age =9,mesh_cracks =1.51; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =21; sdi =51.81; age =11,mesh_cracks =1; shove =0; poth =0
445,20,Burkes Creek Road,549,697,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.27; sdi =3.34; age =15,mesh_cracks =0.46; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.5; sdi =12.64; age =9,mesh_cracks =1.25; shove =1; poth =1,,,,,,,,,,,,,,,,,,
446,2,Fladgate Drive,0,565,All,,,,,,,,,,ChipSeal_P,pdi =31.18; sdi =25.53; age =23,mesh_cracks =18.3; shove =0.16; poth =0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =120; sdi =51.2; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,
447,32,Karearea Lane,0,56,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =43.68; sdi =42.29; age =34,mesh_cracks =37.11; shove =0.57; poth =0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1013,Brook Street North,0,220,All,,,,,,,,,,ChipSeal_P,pdi =1.94; sdi =1.99; age =22,mesh_cracks =0.21; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.22; sdi =12.6; age =15,mesh_cracks =1; shove =0; poth =1,,,
449,18,Monaghan Way,0,80,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =0.23; sdi =42.28; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,13,Puriri Dale Way,0,293,All,,,,ChipSeal_P,pdi =10.16; sdi =37.41; age =18,mesh_cracks =0; shove =0; poth =1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.76; sdi =14.25; age =14,mesh_cracks =1.47; shove =0; poth =1,,,,,,,,,,,,
451,9339,Weston Way,3398,3457,All,,,,,,,,,,,,,ChipSeal_P,pdi =9.25; sdi =19.37; age =22,mesh_cracks =0.41; shove =0.23; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.86; sdi =49.66; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
452,15,Fendall Close,585,643,All,,,,,,,,,,ChipSeal_P,pdi =28.22; sdi =55.14; age =9,mesh_cracks =28.02; shove =0; poth =0,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =85.8; sdi =0.5; age =6,mesh_cracks =85.6; shove =0; poth =0,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.92; sdi =108.6; age =9,mesh_cracks =1.48; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =21.34; sdi =52.39; age =11,mesh_cracks =1.34; shove =0; poth =0
454,1092,Bronte Road East,0,156,All,,,,,,,ChipSeal_P,pdi =0.92; sdi =11.91; age =21,mesh_cracks =0.09; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.2; sdi =12.44; age =15,mesh_cracks =1; shove =0; poth =1,,,,,,
455,21,Tapeka Heights Lane,0,277,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.67; sdi =3.68; age =20,mesh_cracks =0.69; shove =0.26; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.21; sdi =15.79; age =14,mesh_cracks =1.85; shove =0; poth =1,,,
456,9339,Weston Way,886,939,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.72; sdi =5.76; age =15,mesh_cracks =1.17; shove =1.27; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =5.43; sdi =7; age =9,mesh_cracks =2.63; shove =0; poth =0,,,,,,,,,,,,,,,
457,917,Port Street East,2120,2350,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.18; sdi =43.3; age =20,mesh_cracks =13.43; shove =1.24; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =0; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,
458,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.04; sdi =5.36; age =21,mesh_cracks =1.19; shove =1.14; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,9339,Weston Way,1999,2369,All,,,,ChipSeal_P,pdi =2.07; sdi =0; age =16,mesh_cracks =2.07; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.36; sdi =12.37; age =8,mesh_cracks =1.14; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.58; sdi =12.8; age =8,mesh_cracks =1.32; shove =0; poth =1,,,
460,9339,Weston Way,2385,2696,All,,,,ChipSeal_P,pdi =0.71; sdi =19.52; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.55; sdi =13.19; age =11,mesh_cracks =1.29; shove =0; poth =1,,,,,,,,,,,,,,,,,,,,,
461,24,George Noble Road,0,272,All,,,,,,,,,,ChipSeal_P,pdi =13.77; sdi =64.96; age =11,mesh_cracks =0.55; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.46; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
462,917,Port Street East,874,1340,All,,,,,,,ChipSeal_P,pdi =0.91; sdi =0.92; age =20,mesh_cracks =0.1; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.39; sdi =13.19; age =16,mesh_cracks =1.19; shove =0; poth =1,,,
463,917,Port Street East,396,874,All,,,,,,,ChipSeal_P,pdi =0.91; sdi =0.92; age =20,mesh_cracks =0.1; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.3; sdi =13.19; age =16,mesh_cracks =1.1; shove =0; poth =1,,,
464,29,Riroriro Road,0,122,All,,,,,,,,,,,,,ChipSeal_P,pdi =17.4; sdi =38.89; age =11,mesh_cracks =0.64; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =20; sdi =51.18; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,
465,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =8.72; sdi =15.44; age =23,mesh_cracks =0.52; shove =0.32; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
466,10,Upper Ahu Ahu Road,46,68,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.42; sdi =5.39; age =16,mesh_cracks =0.52; shove =1.15; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,10,Upper Ahu Ahu Road,0,46,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =9.91; sdi =24.27; age =21,mesh_cracks =0.6; shove =0.33; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.16; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,
468,1092,Bronte Road East,0,156,All,,,,,,,ChipSeal_P,pdi =0.92; sdi =32.96; age =21,mesh_cracks =0.09; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.2; sdi =12.44; age =15,mesh_cracks =1; shove =0; poth =1,,,,,,
469,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =55.42; sdi =6.35; age =16,mesh_cracks =51.06; shove =1.17; poth =0.26,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =94.87; sdi =1.03; age =7,mesh_cracks =94.46; shove =0; poth =0,,,,,,,,,,,,,,,
470,3,Matai Way,0,557,All,,,,ChipSeal_P,pdi =0; sdi =3.29; age =19,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.34; sdi =13.07; age =15,mesh_cracks =1.1; shove =0; poth =1,,,,,,,,,
471,3,Matai Way,0,557,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =28.45; sdi =4.63; age =23,mesh_cracks =24.45; shove =0.35; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.17; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,
